name,main_category,sub_category,ratings,no_of_ratings,discount_price,actual_price,discount_percent
"Haier 1.5 Ton 3 Star Frost Self Clean Inverter Split AC(5-in-1 Easy convertible, 2023 Model, HSU18K-PYS3BE1-INV, White)",appliances,Air Conditioners,3.921651871864145,0,36490.0,65990.0,44.703742991362326
"Candy 1.5 Ton 4 Star Dual DC Inverter Split AC (Copper, 2022 Model, C18S4IN-CG, White)",appliances,Air Conditioners,4.0,312,31490.0,46000.0,31.543478260869566
"Haier 1.0 Ton 5 Star Inverter Split AC(Intelli Convertible 7-in-1, Triple Inverter+ Technology, 2023, HSU13E-TXG5BE-INV, W...",appliances,Air Conditioners,3.921651871864145,0,37990.0,64990.0,41.54485305431605
"Voltas 1.4 Ton 5 Star Inverter Adjustable Split AC (Copper, 2021 175V ADJ, White)",appliances,Air Conditioners,4.3,1295,37999.0,68990.0,44.92100304391941
"O-General 1.5 Ton 5 Star EFFICIENT & TROPICAL INVERTER Split Air Conditioner - White (ASGG18CGTB-B, Copper Condenser)",appliances,Air Conditioners,2.7,16,61000.0,70530.0,13.51198071742521
"Voltas 2 Ton 2 Star, Fixed Speed Window AC (Copper, Turbo Mode, 2023 Model, 242 Vectra Plus, White)",appliances,Air Conditioners,3.921651871864145,0,40390.0,47990.0,15.836632631798292
"ONIDA 1.5 Ton 3 Star Inverter Split AC (Copper, 2 Way Swing, Dust Filter, 2023 Model, IR183DAS, White)",appliances,Air Conditioners,5.0,1,33990.0,43900.0,22.574031890660592
"Portable Air Conditioner,Office Air Conditioner in Three Speeds,Portable Evaporative Cooling Fan with Spray for Home Bedro...",appliances,Air Conditioners,3.2,303,7250.0,7250.0,0.0
"Blue Star 2.0 Ton 3 Star Fixed Speed Split AC (Copper, FA324YLU, 2022, White)",appliances,Air Conditioners,4.8,10,54990.0,64000.0,14.078125
"Blue Star 1.5 Ton 5 Star Inverter Window AC (Copper, Inverter Compressor Technology, Turbo Cool, Energy Saver, Multi Senso...",appliances,Air Conditioners,4.6,5,40990.0,59990.0,31.6719453242207
"Godrej 1.25 Ton 3 Star Inverter Split AC (AC 1.25T GIC 15STC3-WTA Split, Copper, Tri-Filter Air Purification System, White)",appliances,Air Conditioners,4.0,120,27999.0,45900.0,39.0
"Daikin 1.8 Ton 2 Star Fixed Speed Split AC (Copper, Anti Bacterial Filter, 2022 Model, FTE60U, White)",appliances,Air Conditioners,3.4,3,46900.0,61600.0,23.863636363636363
"Hitachi 1 Ton 3 Star Inverter Split AC (Copper, Dust Filter, 2021 Model, RAPG311HEEA White)",appliances,Air Conditioners,3.1,55,29900.0,43800.0,31.7351598173516
Voltas 1.5 Ton 5 Star Inverter Split AC (Copper SAC 185V CAZAF White),appliances,Air Conditioners,3.921651871864145,0,44890.0,71990.0,37.644117238505345
"Daikin 1.5 Ton 4 Star Hot & Cold Heat Pump Inverter Split Air Conditioners (Copper, Upgraded Series, 2021 Model,FTHT50UV, ...",appliances,Air Conditioners,3.7,27,56990.0,56990.0,0.0
"Panasonic 1 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, 4 Way Swing, nan...",appliances,Air Conditioners,4.7,7,43990.0,64400.0,31.692546583850934
"LG 1.5 Ton 5 Star AI DUAL Inverter Wi-Fi Split AC (Copper, AI Convertible 6-in-1 Cooling, Anti Allergy Filter, 2022 Model,...",appliances,Air Conditioners,4.7,34,56990.0,56990.0,0.0
Voltas Split AC 1.5 Ton 3 Star (SAC 183 DZR),appliances,Air Conditioners,4.1,37,36990.0,66990.0,44.78280340349306
Voltas 1.5 Ton 4 star 184V DAZR Adjustable Inverter AC,appliances,Air Conditioners,4.5,2,37350.0,69990.0,46.63523360480069
"Carrier 1.5 Ton 5 Star Hybridjet Inverter Split AC CAI18IN5R31W1 (Copper, INDUS CXI, 6-in-1 Flexicool with Anti-Viral Guar...",appliances,Air Conditioners,4.6,3,45490.0,79890.0,43.059206408812116
AC Stand/Heavy Duty Air Conditioner Outdoor Unit Mounting Bracket,appliances,Air Conditioners,5.0,2,599.0,999.0,40.04004004004004
Voltas 1.5 Ton 3 Star Inverter Split AC (Copper 183VADW White),appliances,Air Conditioners,4.2,1573,35990.0,55990.0,35.72066440435792
Ogeneral 2 Ton 3 Star Window Air Conditioner AXGT24FHTC,appliances,Air Conditioners,3.2,2,53500.0,54740.0,2.2652539276580197
"Panasonic 1 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, 4 Way Swing, nan...",appliances,Air Conditioners,4.2,29,48490.0,68400.0,29.108187134502923
"Haier Frost Clean Inverter Split AC with 5 in 1 Easy Convertible (1.5 Ton, 3 Star Rating, White), HSU18K-PYS3B(INV)",appliances,Air Conditioners,4.4,5,34500.0,38990.0,11.51577327519877
MITSUBISHI HEAVY DUTY SRK25CSS-S6 2.2 Ton 3 Star Split Air Conditioner (White),appliances,Air Conditioners,3.6,5,79350.0,83000.0,4.397590361445783
"Hitachi 2 Ton 3 Star SHIZEN 3100S INVERTER R32 Split AC (Copper, Dust Filter, 2022 Model-RMRG324HFEOZ1, White)",appliances,Air Conditioners,3.2,6,54900.0,75400.0,27.18832891246684
"Daikin 1 Ton 5 Star Inverter Split AC (Copper, PM 1.0 Filter, 2022 Model, JTKJ35U, White)",appliances,Air Conditioners,4.2,112,43790.0,60900.0,28.095238095238095
"Daikin 1 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, FTKR35U, White)",appliances,Air Conditioners,4.4,6,42930.0,52500.0,18.228571428571428
"Carrier 1.5 Ton 5 Star Smart AI Flexicool Hybridjet,Wi-Fi, Inverter Split AC (Copper, Convertible 6-in-1 with Anti-Viral G...",appliances,Air Conditioners,5.0,1,45990.0,79890.0,42.4333458505445
"LG 1 Ton 3 Star DUAL Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, HD Filter with Anti-Virus Protection, 20...",appliances,Air Conditioners,4.1,200,37890.0,75990.0,50.13817607579944
"AmazonBasics 1.5 Ton 4 Star Fixed Speed Window AC (Copper, Turbo Cool, Dust Filter, 2022 Model, White)",appliances,Air Conditioners,3.4,11,27490.0,35990.0,23.617671575437623
"Panasonic 1.5 Ton 4 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, 4 Way Swing, n...",appliances,Air Conditioners,3.921651871864145,0,45990.0,66900.0,31.255605381165918
Blue Star Air Conditioner|2 Ton 3 Star|Fixed Speed Split AC|Copper|FB324DNU|2022|White,appliances,Air Conditioners,3.921651871864145,0,53990.0,64000.0,15.640625
"Godrej 1 Ton 5 Star Inverter Split Ac (Copper, 2022 Model, R290 Refrigerant, Twin Rotary Compressor, Ac 1T Gic 12Tgc5 Wua,...",appliances,Air Conditioners,3.9,121,34490.0,45900.0,24.85838779956427
"LG 1.5 Ton 3 Star Inverter Window AC (Copper, 2020 Model, JW-Q18WUXA1, White)",appliances,Air Conditioners,4.2,886,35590.0,49990.0,28.805761152230446
"Nutricook Air Fryer Mini, 1500 Watts, Digital Display, Tempered Glass Control Panel, Airfryer with 8 Preset Programs with ...",appliances,Air Conditioners,4.0,1,5999.0,11999.0,50.00416701391782
"Hitachi 1 Ton 5 Star Inverter Split Ac (Copper, Dust Filter, 2021 Model, Rapg512Heea, White)",appliances,Air Conditioners,3.5,39,34000.0,49600.0,31.451612903225808
"Voltas 1 Ton, 4 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 125V DAZP, White)",appliances,Air Conditioners,3.9,209,39499.0,63990.0,38.273167682450385
Voltas 2 Ton 2 Star Window AC (Copper 242LZH White),appliances,Air Conditioners,3.7,55,37199.0,38090.0,2.3391966395379367
"Blue Star 2 Tr 3 Star Fixed Speed Split AC (Copper, FA324DNU, 2022, White)",appliances,Air Conditioners,3.921651871864145,0,56990.0,56990.0,0.0
"Daikin 1.8 Ton 5 Star Inverter Split AC (Copper,2022,FTKM60U,White)",appliances,Air Conditioners,5.0,4,62250.0,83900.0,25.804529201430277
"Hitachi 1.5 Ton 3 Star Inverter Split AC (Copper, Dust Filter, 2022 Model, RSQG318HFEOZ1, White)",appliances,Air Conditioners,3.8,207,41580.0,53900.0,22.857142857142858
"LG 1.5 Ton 4 Star DUAL Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, HD Filter with Anti-Virus Protection, ...",appliances,Air Conditioners,4.2,622,43890.0,59990.0,26.837806301050176
"ONIDA 1 Ton 3 Star Inverter Split AC (Copper, 2 Way Swing, Dust Filter, 2023 Model, IR123DAS, White)",appliances,Air Conditioners,3.921651871864145,0,30990.0,40900.0,24.229828850855746
"Daikin 2.02 Ton 4 Star, Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model Model, FTKL71U, White)",appliances,Air Conditioners,3.4,31,64990.0,86800.0,25.12672811059908
"Carrier 1 Ton 3 Star Fixed Speed Window AC(Copper,High Density Filter for Dust Filtration, 2Way Air Directional Control, 2...",appliances,Air Conditioners,4.0,1,28990.0,39090.0,25.837810181632133
"Hisense 1.0 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, AS-12TC5RAM0 White)",appliances,Air Conditioners,3.9,192,32000.0,45990.0,30.419656447053704
"Daikin 1.8 Ton 5 Star Inverter Split AC (Copper, PM 1.0 Filter, 2022 Model Model, JTKJ60U, White)",appliances,Air Conditioners,4.6,40,69979.0,92200.0,24.100867678958785
"Blue Star 1.5 Ton 3 Star Inverter Window AC (Copper, Inverter Compressor Technology, Turbo Cool, Energy Saver, Multi Senso...",appliances,Air Conditioners,3.921651871864145,0,35990.0,45000.0,20.022222222222222
"Hitachi 1 Ton 3 Star Window AC (Copper, Dust Filter, 2021 Model, RAW312HEDO, White)",appliances,Air Conditioners,4.1,101,56990.0,56990.0,0.0
"Daikin 1.5 Ton 5 Star Dust Filter Window AC (Copper, FRWF50TV162, White)",appliances,Air Conditioners,4.1,96,56990.0,56990.0,0.0
"O-General 1.5 Ton 3 Star Inverter Split Air Conditioner (CPTA Technology) - White (ASGG18CPTB-B, Copper Condenser)",appliances,Air Conditioners,3.5,11,50300.0,57900.0,13.126079447322972
"Daikin 1.5 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, FTKR50U, White)",appliances,Air Conditioners,4.2,70,52979.0,71200.0,25.591292134831463
"LG 1.5 Ton 3 Star Hot and Cold Inverter Split AC-Ez Clean Filter (Copper, LS-H18VNXD, White)",appliances,Air Conditioners,4.3,234,44390.0,55990.0,20.717985354527592
"Blue Star 1 Ton 5 Star Convertible 4 in 1 Cooling Inverter Split AC (Copper, Multi Sensors, Stabalizer Free Operation, Dus...",appliances,Air Conditioners,4.1,259,37690.0,62000.0,39.20967741935484
"Whirlpool 1.5 Ton 3 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3K2...",appliances,Air Conditioners,3.921651871864145,0,34390.0,62300.0,44.79935794542536
"ThreeH USB Fan Silent Mini Air Conditioner Travel Handheld USB Rechargeable Fan Air Purifier Humidifier Cooling Fan F015,P...",appliances,Air Conditioners,4.0,1400,1219.0,1449.0,15.873015873015872
"LG 2.0 Ton 3 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, 4 Way Swing, HD Filter with Anti-Vi...",appliances,Air Conditioners,4.2,288,57900.0,85990.0,32.66658913827189
"Panasonic 2.2 Ton 4 Star Inverter Split Smart AC (Copper, 7 in 1 Convertible, Twin Cool Inverter, Wifi enabled, 4 Way Swin...",appliances,Air Conditioners,3.921651871864145,0,69990.0,87900.0,20.375426621160408
"OGeneral AXGB18BAWA 1.5 Ton 5 Star Window AC (Copper, Clean Air Filter, 2021 White)",appliances,Air Conditioners,3.2,12,45990.0,49470.0,7.03456640388114
"O-General 1 Ton 5 Star EFFICIENT & TROPICAL Inverter Split AC (Copper Condenser, ASGG12CGTB-B, White)",appliances,Air Conditioners,5.0,2,48900.0,55790.0,12.349883491665173
"Haier 1.5 Ton 3 Star Intelli Smart Inverter AC(Frost Self clean, Intelli Convertible 7-in-1, 2023 Model, HSU18K-PYFR3BE1-I...",appliances,Air Conditioners,3.921651871864145,0,38190.0,67990.0,43.82997499632299
"Voltas 1.5 Ton Antibacterial Coating, Heater, Dehumidifier, Remote Control Split System AC (Copper, Hot & Cold, 18H SZS, W...",appliances,Air Conditioners,3.9,70,42890.0,67990.0,36.91719370495662
"Voltas 2 Ton 3 Star, Fixed Speed Split AC (Copper, LED Display, Anti-dust Filter, 2023 Model, 243 Vectra Plus, White)",appliances,Air Conditioners,3.921651871864145,0,48990.0,81990.0,40.24881083058909
"Mitsubishi Heavy Industries 1.6 Ton 3 Star Non Inverter Split AC (SRK20CSS-S6, White)",appliances,Air Conditioners,3.7,13,58400.0,65000.0,10.153846153846153
"Godrej 1 Ton 3 Star Inverter Split AC (Copper, Anti-bacterial filter filter, AC 1T GIC 12TTC3-WUA Split, White)",appliances,Air Conditioners,3.8,51,56990.0,56990.0,0.0
"Voltas 1 Ton 3 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 123V Vectra Pride, Wh...",appliances,Air Conditioners,5.0,1,31990.0,56990.0,43.867345148271625
Voltas Split Inverter AC 1.5 Ton 3 Star (SAC 183V CZQ),appliances,Air Conditioners,3.7,175,35550.0,58990.0,39.735548398033565
"Daikin 1 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, FTKF35U, White)",appliances,Air Conditioners,4.1,114,48479.0,67200.0,27.858630952380953
"Panasonic 1.5 Ton 3 Star Window AC (Copper, PM 2.5 Filter, 2022 Model, CW-LN182AM, White)",appliances,Air Conditioners,4.2,567,56990.0,56990.0,0.0
"Daikin 2.02 Ton 4 Star Inverter Split AC (Copper, PM 2.5 Filter, 2021 Model, FTKL71UV, White)",appliances,Air Conditioners,5.0,1,66790.0,86800.0,23.05299539170507
"Daikin 1.5 Ton 3 Star KATAI Technology, Fixed Speed Split AC (Alloy, PM 2.5, 2022, FTL50UV16V7, White)",appliances,Air Conditioners,3.4,4,38340.0,55598.0,31.04068491672362
"Carrier 1.5 Ton 3 star Dura Fresh NEO Split AC (CAS18DF3N8F0, White)",appliances,Air Conditioners,2.5,3,39990.0,55990.0,28.576531523486338
Voltas 1 Ton 5 Star Inverter Split AC (Copper SAC_125V_DZX White),appliances,Air Conditioners,4.1,187,37999.0,55990.0,32.132523664940166
"Daikin 1.8 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, FTKR60U, White)",appliances,Air Conditioners,4.0,21,69979.0,88990.0,21.36307450275312
"Daikin 1.5 Ton 3 Star Dust Filter Window AC (Copper, 2020 FRWL50TV162, White)",appliances,Air Conditioners,3.9,62,56990.0,56990.0,0.0
"Voltas 1.5 Ton 3 Star Window AC (Copper 183CYA/183 CZP White), MEDIUM",appliances,Air Conditioners,4.1,1832,31750.0,31750.0,0.0
"Haier Wash Clean Inverter Split AC (1.2 Ton, 3 Star Rating, White), HSU15Q-TCW3B(INV)",appliances,Air Conditioners,4.6,3,30990.0,31490.0,1.5878056525881232
"LG 1.5 Ton 4 Star Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, HD Filter with Anti-Virus Protection, 2021 ...",appliances,Air Conditioners,4.4,563,43890.0,59990.0,26.837806301050176
"OGeneral 1.51066 Ton 3 Star Split Inverter Air Conditioner ASGA18CLWA-B, White",appliances,Air Conditioners,3.921651871864145,0,52600.0,57900.0,9.153713298791018
"Voltas 2 Ton 3 Star Inverter Compressor Split AC (Copper, SAC 243V SZS(R32), White)",appliances,Air Conditioners,4.0,85,47770.0,72990.0,34.55267844910262
"FANCISUN Portable Air Conditioner,Personal Air Cooler Misting Fan with 3 Speeds,Mini Air Conditioner with Battery Operate...",appliances,Air Conditioners,3.921651871864145,0,8980.0,8980.0,0.0
"BENBOAR Portable Air Conditioner Fan, Desktop Air Cooler with Automatic Rotation & Water Tank Evaporative Humidifier, Cold...",appliances,Air Conditioners,3.3,24,4969.0,4969.0,0.0
"LG 1.5 Ton 5 Star Wi-Fi Inverter Split AC (Copper, Convertible 5-in-1 Cooling, Anti-Allergy Filter, 2021 Model, MS-Q18SWZ...",appliances,Air Conditioners,4.4,769,56990.0,56990.0,0.0
"LG 1.5 Ton 3 Star Antibacterial Coating, Dust Filter, Dehumidifier Split System AC (Copper, Inverter, LS-Q18ENXA, White)",appliances,Air Conditioners,3.6,13,38790.0,55990.0,30.719771387747812
"Voltas 2 Ton 5 Star Inverter Split AC (Copper Condenser, 245V CAZZ, White)",appliances,Air Conditioners,3.0,4,57990.0,84990.0,31.768443346276033
"O-General 2.0 Ton 5 Star Inverter Split Air Conditioner - White (ASGG24CETA-B, Copper Condenser)",appliances,Air Conditioners,3.2,7,77490.0,89470.0,13.389963116128312
"Whirlpool 1.5 Ton 5 Star Inverter Split AC (Copper, 1.5T SUPREMECOOL PRO 5S COPR INV, White)",appliances,Air Conditioners,2.9,10,56990.0,56990.0,0.0
"LG 1.5 Ton 4 Star Inverter Split AC (Copper, Convertible 5-in-1 Cooling, HD Filter with Anti-Virus Protection, 2021 Model,...",appliances,Air Conditioners,4.3,542,43890.0,59990.0,26.837806301050176
"Godrej 1.5 Ton 3 Star Hot & Cold, Inverter Split AC (100% Copper, Anti-Freeze Thermostat, Twin-Rotary Compressor, 2023 Mod...",appliances,Air Conditioners,3.9,297,41990.0,65900.0,36.28224582701062
"Lloyd Havells 1.5 Ton 3 Star Window Ac (Copper Clean Air Filter, 2021 Model, GLW18B32WSEW, White)",appliances,Air Conditioners,4.2,329,56990.0,56990.0,0.0
"Daikin 1.5 Ton 4 Star Inverter Split AC (ATKL50UV16, White)",appliances,Air Conditioners,3.4,20,41750.0,58400.0,28.51027397260274
Voltas 1 Ton 3 Star Inverter Split AC (Copper 123V CZT White),appliances,Air Conditioners,4.0,156,33990.0,51990.0,34.62204270051933
"O general 1 Ton 3 Star Inverter Split AC (ASGG12CPTB-B, R32, Copper, White)",appliances,Air Conditioners,3.921651871864145,0,40000.0,44210.0,9.522732413481112
"FIDEL Tafta Heavy Duty Air Conditioner Outdoor Ac stand for 1 Ton, 1.1 Ton, 1.2 Ton, 1.5 Ton, 2 Ton Outdoor Units (Pack of...",appliances,Air Conditioners,3.6,26,699.0,1499.0,53.36891260840561
"OGeneral 1 Ton 3 Star Split Inverter Air Conditioner ASGA12CLWA-B, White",appliances,Air Conditioners,3.921651871864145,0,40000.0,44210.0,9.522732413481112
"smartmi Air Purifiers for Home, Works with HomeKit Alexa, Smart Air Purifier with Handle, Auto Mode, 19db, 0.08 µm Particl...",appliances,Air Conditioners,4.0,1,9999.0,17990.0,44.41912173429683
"Voltas Adjustable Inverter AC, 1.5 Ton, 3 Star- 183V Vectra Prime",appliances,Air Conditioners,3.921651871864145,0,56990.0,56990.0,0.0
Voltas Venture Slimline Tower AC (2 Ton White),appliances,Air Conditioners,3.7,14,77990.0,92990.0,16.13076674911281
"Blue Star 1.5 Ton 5 Star Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, 2022 Model, IA718DCU, White)",appliances,Air Conditioners,3.921651871864145,0,51990.0,78000.0,33.34615384615385
LG 1.5 Ton Inverter 3 Star Copper (2022 Range) PS-Q18TNXE1 (R-32) 4-In-1 Convertible Split AC (White),appliances,Air Conditioners,3.5,4,38990.0,59990.0,35.00583430571762
"Daikin 1.0 Ton 4 Star Inverter Split AC (ATKL35UV16, White)",appliances,Air Conditioners,3.5,29,36420.0,48200.0,24.439834024896264
"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protectio...",appliances,Air Conditioners,4.3,485,45490.0,76990.0,40.91440446811274
"Haier 1.6 Ton 5 Star Heavy Duty Inverter Split AC(Frost Self Clean, Triple Inverter+ Technology,2023 Model, HSU19E-TXG5BE-...",appliances,Air Conditioners,5.0,1,45990.0,72490.0,36.556766450544906
"Daikin 2.02 Ton 3 Star, Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model Model, FTKL71UV16, White)",appliances,Air Conditioners,3.921651871864145,0,61480.0,86800.0,29.170506912442395
Mitsubishi Heavy Duty SRK13CRS Split 3 Star 1.1 Ton Air Conditioner (White),appliances,Air Conditioners,3.6,4,45999.0,49000.0,6.124489795918367
"Ontel Arctic Air Freedom Portable Personal Air Cooler, Small",appliances,Air Conditioners,3.8,9577,5065.0,5065.0,0.0
"Carrier Emperia CXI Wifi 1.5 Ton 5 Star Inverter Split AC (Copper Condenser, CAI18EN5R30W1, White)",appliances,Air Conditioners,3.921651871864145,0,56990.0,56990.0,0.0
"Panasonic 2 Ton Hot and Cold Wi-Fi Inverter 3 Star Smart Split AC (Copper, Auto -Convertible, Twin Cool, Shield Blu Anti-C...",appliances,Air Conditioners,3.3,5,56990.0,56990.0,0.0
"Haier 1.5 Ton 3 Star Antibacterial Coating, Dust Filter, Dehumidifier Split System AC (Copper, 2020, HSU18T-NMW3B, White)",appliances,Air Conditioners,4.0,302,56990.0,56990.0,0.0
"LG 1.5 Ton 4 Star Inverter Split AC (Copper, LS-Q18YNYA, Convertible 4-in-1 Cooling, White)",appliances,Air Conditioners,4.2,255,40800.0,55990.0,27.129844615109842
"LG 1.5 Ton 5 Star Dual Inverter Split AC (Copper, 2019 Mode, lKS-Q18HNZD , White)",appliances,Air Conditioners,4.2,1420,45590.0,55990.0,18.57474549026612
Hexzone® TAFTA Outdoor Ac Stand (Wall),appliances,Air Conditioners,3.0,1,599.0,1349.0,55.59673832468495
"LG 1.5 Ton 3 Star Inverter Split AC (Copper, Convertible 4-in-1 Cooling, HD Filter, 2021 Model, LS-Q18PNXA1, White)",appliances,Air Conditioners,4.3,169,38890.0,55490.0,29.915300054063792
"LG 1.5 Ton 5 Star Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, HD Filter, 2021 Model, MS-Q18WNZA, White)",appliances,Air Conditioners,4.4,3562,53775.0,67990.0,20.907486395058097
"Carrier 2.0 Ton 5 Star Wi-Fi Inverter Split AC (Copper, 24K 5 STAR EMPERIA CXI,PM2.5 filter, 2022 Model,R32,White)",appliances,Air Conditioners,4.2,4,56750.0,74990.0,24.32324309907988
"LG 2.0 Ton 3 Star Hot and Cold Inverter Split AC (Copper, LS-H24VNXD, White, Active Energy Control)",appliances,Air Conditioners,4.5,62,65990.0,88990.0,25.84560062928419
"CARRIER SPLIT AC 1 TON 3 STAR FIX SPEED (12K 3 STAR DURAFRESH NEO,COPPER)",appliances,Air Conditioners,1.0,1,34990.0,42100.0,16.888361045130644
"Haier 1 Ton 3 Star Antibacterial Coating, Dust Filter, Dehumidifier Split System AC (Copper, 2020, HSU12T-TFW3B, White)",appliances,Air Conditioners,4.1,224,29500.0,49500.0,40.4040404040404
